"SL2.50ch00:13460498-13460879","11","13460498","13460879","381"
"SL2.50ch00:13493342-13494542","32","13493342","13494542","1200"
"SL2.50ch00:13493457-13494539","32","13493457","13494539","1082"
"SL2.50ch00:13496769-13498228","73","13496769","13498228","1459"
"SL2.50ch00:13496785-13498305","73","13496785","13498305","1520"
"SL2.50ch00:13503356-13507621","699","13503356","13507621","4265"
"SL2.50ch00:13503403-13508200","703","13503403","13508200","4797"
"SL2.50ch00:13568829-13570343","19","13568829","13570343","1514"
"SL2.50ch00:13572199-13572797","13","13572199","13572797","598"
"SL2.50ch00:13602752-13608403","1378","13602752","13608403","5651"
"SL2.50ch00:13603461-13608253","1375","13603461","13608253","4792"
"SL2.50ch00:13633641-13634122","4","13633641","13634122","481"
"SL2.50ch00:13689157-13689857","22","13689157","13689857","700"
"SL2.50ch00:13689180-13689957","22","13689180","13689957","777"
"SL2.50ch00:13690408-13691287","27","13690408","13691287","879"
"SL2.50ch00:13690425-13691314","28","13690425","13691314","889"
"SL2.50ch00:13764589-13769479","1349","13764589","13769479","4890"
"SL2.50ch00:13764737-13769414","1349","13764737","13769414","4677"
"SL2.50ch00:13854221-13854967","5","13854221","13854967","746"
"SL2.50ch00:14017873-14019202","38","14017873","14019202","1329"
"SL2.50ch00:14038179-14039142","28","14038179","14039142","963"
"SL2.50ch00:14041264-14041595","14","14041264","14041595","331"
"SL2.50ch00:14094954-14095722","17","14094954","14095722","768"
"SL2.50ch00:14120430-14121460","69","14120430","14121460","1030"
"SL2.50ch00:14123191-14124822","76","14123191","14124822","1631"
"SL2.50ch00:14257985-14258578","16","14257985","14258578","593"
"SL2.50ch00:14287172-14287849","34","14287172","14287849","677"
"SL2.50ch00:14287293-14287697","28","14287293","14287697","404"
"SL2.50ch00:14290585-14291568","86","14290585","14291568","983"
"SL2.50ch00:14290663-14291631","86","14290663","14291631","968"
"SL2.50ch00:14296307-14297182","12","14296307","14297182","875"
"SL2.50ch00:14297986-14300488","53","14297986","14300488","2502"
"SL2.50ch00:14314049-14314915","11","14314049","14314915","866"
"SL2.50ch00:14317136-14318077","28","14317136","14318077","941"
"SL2.50ch00:14349829-14350343","5","14349829","14350343","514"
"SL2.50ch00:14351727-14353626","26","14351727","14353626","1899"
"SL2.50ch00:14409749-14411023","39","14409749","14411023","1274"
"SL2.50ch00:14437478-14441688","254","14437478","14441688","4210"
"SL2.50ch00:14437498-14441691","254","14437498","14441691","4193"
"SL2.50ch00:14505476-14506375","23","14505476","14506375","899"
"SL2.50ch00:14507677-14509080","93","14507677","14509080","1403"
"SL2.50ch00:14510949-14511428","26","14510949","14511428","479"
"SL2.50ch00:14514523-14515709","18","14514523","14515709","1186"
"SL2.50ch00:14520219-14524162","88","14520219","14524162","3943"
"SL2.50ch00:14545972-14550325","2337","14545972","14550325","4353"
"SL2.50ch00:14545992-14550404","2337","14545992","14550404","4412"
"SL2.50ch00:14561598-14562390","12","14561598","14562390","792"
"SL2.50ch00:14572010-14572963","28","14572010","14572963","953"
"SL2.50ch00:14575166-14576019","27","14575166","14576019","853"
"SL2.50ch00:14645339-14645670","14","14645339","14645670","331"
"SL2.50ch00:14653788-14654316","24","14653788","14654316","528"
"SL2.50ch00:14665275-14665864","18","14665275","14665864","589"
"SL2.50ch00:14670395-14675844","931","14670395","14675844","5449"
"SL2.50ch00:14670525-14675767","931","14670525","14675767","5242"
"SL2.50ch00:14677135-14679038","229","14677135","14679038","1903"
"SL2.50ch00:14677163-14679046","230","14677163","14679046","1883"
"SL2.50ch00:14696340-14697784","45","14696340","14697784","1444"
"SL2.50ch00:14696486-14697741","41","14696486","14697741","1255"
"SL2.50ch00:14734757-14735547","21","14734757","14735547","790"
"SL2.50ch00:14735013-14735427","17","14735013","14735427","414"
"SL2.50ch00:14736771-14737175","4","14736771","14737175","404"
"SL2.50ch00:14764000-14767741","65","14764000","14767741","3741"
"SL2.50ch00:14793282-14793762","18","14793282","14793762","480"
